Index,local_timestamp,Time_Index,Ambient Dew Point (°C),Ambient Humidity (%),Ambient Temperature (°C),Barometric Pressure (mb),Rain Accumulation Record (mm),Rain Accumulation for Day (mm),Rain Intensity (mm/hr),Rain Intensity Peak (mm/hr),POA Irradiance (W/m²),Aggregate AC Power (kW)
278,5/18/2017 21:30,87,17.21958,56.86933,26.44267,1016.862,0,0,0,0,0,0
279,5/18/2017 21:45,88,17.0836,57.08933,26.23133,1017.039,0,0,0,0,0,0
280,5/18/2017 22:00,89,17.08488,58.09133,25.93867,1017.373,0,0,0,0,0,0
281,5/18/2017 22:15,90,17.09392,59.23733,25.61867,1017.584,0,0,0,0,0,0
282,5/18/2017 22:30,91,17.12932,60.57466,25.28067,1017.809,0,0,0,0,0,0
283,5/18/2017 22:45,92,17.38956,62.72866,24.972,1017.902,0,0,0,0,0,0
284,5/18/2017 23:00,93,17.77612,65.76733,24.58733,1017.781,0,0,0,0,0,0
285,5/18/2017 23:15,94,18.04235,67.91599,24.32933,1017.571,0,0,0,0,0,0
286,5/18/2017 23:30,95,18.23575,69.60333,24.12267,1017.573,0,0,0,0,0,0
287,5/18/2017 23:45,96,18.34745,70.76,23.96467,1017.451,0,0,0,0,0,0
288,5/19/2017 0:00,1,18.40645,71.44912,23.86491,1017.426,0,0,0,0,0,0
289,5/19/2017 0:15,2,18.46478,73.30384,23.5,1017.481,0,0,0,0,0,0
290,5/19/2017 0:30,3,18.46708,73.71066,23.41067,1017.399,0,0,0,0,0,0
291,5/19/2017 0:45,4,18.47361,74.57733,23.224,1017.48,0,0,0,0,0,0
292,5/19/2017 1:00,5,18.45785,75.03333,23.10667,1017.352,0,0,0,0,0,0
293,5/19/2017 1:15,6,18.53858,75.572,23.072,1017.36,0,0,0,0,0,0
294,5/19/2017 1:30,7,18.58017,76.29733,22.95733,1017.252,0,0,0,0,0,0
295,5/19/2017 1:45,8,18.55727,77.20399,22.73867,1017.193,0,0,0,0,0,0
296,5/19/2017 2:00,9,18.51421,77.84799,22.55733,1017.232,0,0,0,0,0,0
297,5/19/2017 2:15,10,18.50716,78.31333,22.452,1017.331,0,0,0,0,0,0
298,5/19/2017 2:30,11,18.54677,79.05733,22.33733,1017.36,0,0,0,0,0,0
299,5/19/2017 2:45,12,18.53596,79.67333,22.19867,1017.453,0,0,0,0,0,0
300,5/19/2017 3:00,13,18.45601,80.052,22.03867,1017.317,0,0,0,0,0,0
301,5/19/2017 3:15,14,18.36856,80.004,21.95867,1017.268,0,0,0,0,0,0
302,5/19/2017 3:30,15,18.23489,79.724,21.87867,1017.388,0,0,0,0,0,0
303,5/19/2017 3:45,16,18.12607,79.56266,21.8,1017.372,0,0,0,0,0,0
304,5/19/2017 4:00,17,17.97421,79.13466,21.732,1017.355,0,0,0,0,0,0
305,5/19/2017 4:15,18,17.87747,79.008,21.65867,1017.42,0,0,0,0,0,0
306,5/19/2017 4:30,19,17.82872,79.088,21.592,1017.44,0,0,0,0,0,0
307,5/19/2017 4:45,20,17.79437,79.32753,21.50725,1017.414,0,0,0,0,0,0
308,5/19/2017 5:00,21,17.77354,79.67083,21.41528,1017.414,0,0,0,0,0,0
309,5/19/2017 5:15,22,17.80619,80.10933,21.35933,1017.36,0,0,0,0,0,0
310,5/19/2017 5:30,23,17.82568,80.40134,21.32,1017.499,0,0,0,0,0,0
311,5/19/2017 5:45,24,17.81084,80.42467,21.3,1017.535,0,0,0,0,0,0
312,5/19/2017 6:00,25,17.84772,80.44733,21.33333,1017.668,0,0,0,0,0,0
313,5/19/2017 6:15,26,17.80539,80.328,21.314,1017.693,0,0,0,0,5.074,0.0810823
314,5/19/2017 6:30,27,17.86112,80.08533,21.42067,1017.841,0,0,0,0,17.31333,0.9509036
315,5/19/2017 6:45,28,17.91071,79.946,21.5,1018.007,0,0,0,0,26.33267,2.605384
316,5/19/2017 7:00,29,18.00828,79.57733,21.676,1018.134,0,0,0,0,70.98866,8.727939
317,5/19/2017 7:15,30,18.03923,77.814,22.07533,1018.174,0,0,0,0,104.5167,15.905677
318,5/19/2017 7:30,31,18.04171,76.32266,22.39533,1018.315,0,0,0,0,129.5073,21.405186
319,5/19/2017 7:45,32,18.04481,75.26534,22.628,1018.347,0,0,0,0,166.588,19.945058
320,5/19/2017 8:00,33,18.15116,74.336,22.94333,1018.426,0,0,0,0,242.8,29.07493
321,5/19/2017 8:15,34,18.19859,72.54266,23.39667,1018.346,0,0,0,0,308.6493,37.08409
322,5/19/2017 8:30,35,18.27852,71.41067,23.74067,1018.172,0,0,0,0,358.6006,41.33157
323,5/19/2017 8:45,36,18.43158,70.65867,24.07667,1018.113,0,0,0,0,366.302,41.59096
324,5/19/2017 9:00,37,18.56759,69.10333,24.59067,1018.039,0,0,0,0,473.334,53.13427
325,5/19/2017 9:15,38,18.65011,67.34599,25.10867,1017.925,0,0,0,0,527.1174,59.41525
326,5/19/2017 9:30,39,18.61866,66.53066,25.28,1017.871,0,0,0,0,575.2967,65.59132
327,5/19/2017 9:45,40,18.80169,65.60505,25.7101,1017.834,0,0,0,0,625.9021,71.14943
328,5/19/2017 10:00,41,18.69898,64.80864,25.80617,1017.526,0,0,0,0,678.3076,77.06451
329,5/19/2017 10:15,42,18.94887,64.13667,26.24667,1017.423,0,0,0,0,722.07,81.83585
330,5/19/2017 10:30,43,19.07809,63.16333,26.64333,1017.473,0,0,0,0,766.466,86.33747
331,5/19/2017 10:45,44,19.21217,62.32333,27.01333,1017.353,0,0,0,0,802.8233,90.00826
332,5/19/2017 11:00,45,19.3201,60.59,27.61,1017.453,0,0,0,0,837.4053,93.377
333,5/19/2017 11:15,46,19.37096,59.98,27.83667,1017.487,0,0,0,0,868.0733,98.08489
334,5/19/2017 11:30,47,19.32841,59.22,28.01,1017.36,0,0,0,0,892.9726,101.97136
335,5/19/2017 11:45,48,19.44044,58.71667,28.27667,1017.12,0,0,0,0,917.482,104.68725
336,5/19/2017 12:00,49,19.47154,58.18333,28.46667,1017.073,0,0,0,0,938.0426,109.55019
337,5/19/2017 12:15,50,19.56693,57.61,28.74,1016.96,0,0,0,0,951.4753,110.48544
338,5/19/2017 12:30,51,19.69221,55.96333,29.37667,1016.84,0,0,0,0,960.5553,111.01775
339,5/19/2017 12:45,52,19.7954,55.53333,29.62333,1016.77,0,0,0,0,965.0646,111.38812
340,5/19/2017 13:00,53,19.94134,54.41333,30.13333,1016.837,0,0,0,0,963.5706,110.80355
341,5/19/2017 13:15,54,20.09664,54.07,30.41333,1016.683,0,0,0,0,960.5687,110.55669
342,5/19/2017 13:30,55,20.06496,52.78,30.8,1016.47,0,0,0,0,957.0779,110.12195
343,5/19/2017 13:45,56,20.1698,52.83,30.89667,1016.38,0,0,0,0,946.5006,108.86789
344,5/19/2017 14:00,57,20.25595,52.15667,31.21667,1016.287,0,0,0,0,928.0379,107.2971
345,5/19/2017 14:15,58,20.23759,51.24333,31.50667,1016.01,0,0,0,0,912.1459,106.17177
346,5/19/2017 14:30,59,20.2463,50.84667,31.65333,1015.873,0,0,0,0,889.5953,103.95076
347,5/19/2017 14:45,60,20.15996,50.5098,31.67647,1015.796,0,0,0,0,863.9748,101.67647
348,5/19/2017 15:00,61,20.25373,50.39507,31.81901,1015.828,0,0,0,0,835.9336,99.45387
349,5/19/2017 15:15,62,20.36139,49.48667,32.25867,1015.916,0,0,0,0,689.3287,83.59303
350,5/19/2017 15:30,63,20.47167,49.64933,32.32133,1015.828,0,0,0,0,712.2433,86.56245
351,5/19/2017 15:45,64,20.47558,50.09867,32.16667,1015.628,0,0,0,0,503.3286,61.87768
352,5/19/2017 16:00,65,20.42799,49.16533,32.44667,1015.495,0,0,0,0,602.074,75.23659
353,5/19/2017 16:15,66,20.40478,48.648,32.61067,1015.205,0,0,0,0,641.486,80.12885
354,5/19/2017 16:30,67,20.56252,48.60266,32.79866,1015.073,0,0,0,0,510.7553,65.11837
355,5/19/2017 16:45,68,20.36335,48.54,32.60266,1014.921,0,0,0,0,546.862,70.34924
356,5/19/2017 17:00,69,20.37759,49.42933,32.30133,1014.793,0,0,0,0,174.5407,22.857101
357,5/19/2017 17:15,70,20.36378,51.57733,31.52933,1014.688,0,0,0,0,102.38,13.154404
358,5/19/2017 17:30,71,20.52507,53.044,31.21067,1014.521,0,0,0,0,94.16467,12.49304
359,5/19/2017 17:45,72,20.73583,54.03733,31.11333,1014.785,0,0,0,0,138.872,18.895574
360,5/19/2017 18:00,73,19.64524,55.63066,29.45733,1015.127,0,0,0,0,31.01533,3.421282
361,5/19/2017 18:15,74,19.44674,66.68133,26.13066,1015.079,0,0,0,0,13.84333,1.3125303
362,5/19/2017 18:30,75,20.47852,74.40933,25.34267,1015.384,0,0,0,0,41.72267,6.11329
363,5/19/2017 18:45,76,20.54646,75.764,25.11067,1015.725,0,0,0,0,49.45,7.130641
364,5/19/2017 19:00,77,19.79984,71.67599,25.26933,1015.613,0,0,0,0,50.56533,7.315622
365,5/19/2017 19:15,78,19.24558,68.06533,25.56133,1015.879,0,0,0,0,46.72866,6.367259
366,5/19/2017 19:30,79,18.95509,68.57066,25.12667,1016.127,0,0,0,0,31.96667,4.447839
367,5/19/2017 19:45,80,18.32309,67.31148,24.77377,1016.313,0,0,0,0,7.45352,0.17412164
368,5/19/2017 20:00,81,17.75606,65.03133,24.756,1016.161,0,0,0,0,0.092,0
369,5/19/2017 20:15,82,17.92218,66.818,24.476,1016.073,0,0,0,0,0,0
370,5/19/2017 20:30,83,17.94253,67.73533,24.26933,1016.355,0,0,0,0,0,0
371,5/19/2017 20:45,84,18.05587,68.84333,24.118,1016.342,0,0,0,0,0,0
372,5/19/2017 21:00,85,18.65171,71.84733,24.02933,1016.455,0,0,0,0,0,0
373,5/19/2017 21:15,86,18.45143,71.50133,23.9,1016.476,0,0,0,0,0,0
374,5/19/2017 21:30,87,18.43526,71.64533,23.84933,1016.353,0,0,0,0,0,0
375,5/19/2017 21:45,88,18.43288,72.28133,23.7,1016.283,0,0,0,0,0,0
376,5/19/2017 22:00,89,18.55667,72.99066,23.66667,1016.153,0,0,0,0,0,0
377,5/19/2017 22:15,90,18.57689,74.10799,23.43667,1016.259,0,0,0,0,0,0
378,5/19/2017 22:30,91,18.56324,75.03667,23.21533,1016.664,0,0,0,0,0,0
379,5/19/2017 22:45,92,18.59104,74.78333,23.3,1016.775,0,0,0,0,0,0
380,5/19/2017 23:00,93,18.57257,75.00934,23.23133,1016.815,0,0,0,0,0,0
381,5/19/2017 23:15,94,18.18387,73.34,23.2,1016.88,0,0,0,0,0,0
382,5/19/2017 23:30,95,18.47223,74.80067,23.17333,1016.869,0,0,0,0,0,0
383,5/19/2017 23:45,96,18.8566,76.49667,23.2,1016.926,0,0,0,0,0,0
384,5/20/2017 0:00,1,19.07181,77.21867,23.26667,1016.867,0,0,0,0,0,0
385,5/20/2017 0:15,2,19.16078,77.79533,23.23533,1016.722,0,0,0,0,0,0
386,5/20/2017 0:30,3,19.44212,77.95114,23.49237,1016.832,0,0,0,0,0,0
387,5/20/2017 0:45,4,19.65728,79.0766,23.47659,1016.836,0,0,0,0,0,0
388,5/20/2017 1:00,5,19.61094,80.32533,23.16933,1016.788,0,0,0,0,0,0
389,5/20/2017 1:15,6,19.53398,81.836,22.78267,1016.656,0,0,0,0,0,0
390,5/20/2017 1:30,7,19.47213,81.53467,22.78,1016.437,0,0,0,0,0,0
391,5/20/2017 1:45,8,19.40585,82.104,22.59733,1016.305,0,0,0,0,0,0
392,5/20/2017 2:00,9,19.3564,82.612,22.44533,1016.173,0,0,0,0,0,0
393,5/20/2017 2:15,10,19.5029,84.19733,22.28267,1016.22,0,0,0,0,0,0
394,5/20/2017 2:30,11,19.56547,85.86,22.02533,1016.253,0,0,0,0,0,0
395,5/20/2017 2:45,12,19.50332,85.95467,21.944,1016.275,0,0,0,0,0,0
396,5/20/2017 3:00,13,19.54533,87.12534,21.76533,1016.231,0,0,0,0,0,0
397,5/20/2017 3:15,14,19.63344,88.19733,21.65467,1016.203,0,0,0,0,0,0
398,5/20/2017 3:30,15,19.7245,88.61066,21.67067,1016.265,0,0,0,0,0,0
399,5/20/2017 3:45,16,19.81929,89.24934,21.64933,1016.207,0,0,0,0,0,0
400,5/20/2017 4:00,17,19.91409,89.352,21.72667,1016.369,0,0,0,0,0,0
401,5/20/2017 4:15,18,19.97256,88.68266,21.90933,1016.44,0,0,0,0,0,0
402,5/20/2017 4:30,19,19.73062,87,21.97733,1016.436,0,0,0,0,0,0
403,5/20/2017 4:45,20,19.37454,85.376,21.924,1016.595,0,0,0,0,0,0
404,5/20/2017 5:00,21,19.25964,84.31066,22.012,1016.72,0,0,0,0,0,0
405,5/20/2017 5:15,22,19.2114,84.61333,21.904,1016.755,0,0,0,0,0,0
406,5/20/2017 5:30,23,19.12723,85.22631,21.7,1016.816,0,0,0,0,0,0
407,5/20/2017 5:45,24,18.86803,87.06165,21.08872,1016.913,0,0,0,0,0,0
408,5/20/2017 6:00,25,18.83079,86.72334,21.114,1017.027,0,0,0,0,0,0
409,5/20/2017 6:15,26,18.70052,86.34399,21.05267,1017.202,0,0,0,0,3.22,0.029408
410,5/20/2017 6:30,27,18.5566,84.05733,21.344,1017.387,0,0,0,0,12.69933,0.5692539
411,5/20/2017 6:45,28,18.49092,81.898,21.702,1017.541,0,0,0,0,35.16,5.136928
412,5/20/2017 7:00,29,18.3592,79.32333,22.09,1017.64,0,0,0,0,91.31933,12.407601
413,5/20/2017 7:15,30,18.22888,77.20466,22.4,1017.735,0,0,0,0,92.76134,13.044619
414,5/20/2017 7:30,31,17.96894,76.21066,22.34467,1017.861,0,0,0,0,78.86333,10.478263
415,5/20/2017 7:45,32,18.26454,79.01067,22.05667,1017.941,0,0,0,0,100.7567,13.285113
416,5/20/2017 8:00,33,18.27324,79.15334,22.036,1018.161,0,0,0,0,147.31,19.149085
417,5/20/2017 8:15,34,18.04775,76.884,22.28267,1018.103,0,0,0,0,290.6047,37.33236
418,5/20/2017 8:30,35,17.99167,74.46266,22.75067,1018.116,0,0,0,0,385.196,48.81037
419,5/20/2017 8:45,36,18.20909,72.77599,23.35467,1018.192,0,0,0,0,426.436,53.7619
420,5/20/2017 9:00,37,18.23676,72.88132,23.36,1018.324,0,0,0,0,402.1567,51.2636
421,5/20/2017 9:15,38,18.50298,73.26667,23.552,1018.431,0,0,0,0,583.8513,73.24053
422,5/20/2017 9:30,39,18.59559,71.99866,23.93467,1018.599,0,0,0,0,461.4793,57.23621
423,5/20/2017 9:45,40,18.54887,70.58266,24.21867,1018.629,0,0,0,0,629.7073,77.37316
424,5/20/2017 10:00,41,18.70642,68.60667,24.85733,1018.835,0,0,0,0,688.3926,83.10651
425,5/20/2017 10:15,42,18.9333,66.33867,25.66133,1019.045,0,0,0,0,728.986,87.32263
426,5/20/2017 10:30,43,18.98047,66.32647,25.71274,1019.232,0,0,0,0,753.0951,90.68267
427,5/20/2017 10:45,44,19.06049,67.72204,25.44844,1019.325,0,0,0,0,827.6699,99.11014
428,5/20/2017 11:00,45,18.97623,69.73,24.86667,1019.507,0,0,0,0,772.992,93.3115
429,5/20/2017 11:15,46,17.62429,70.25667,23.33,1019.563,0,0,0,0,586.4667,74.944
430,5/20/2017 11:30,47,17.1102,72.89333,22.18667,1019.907,0,0,0,0,405.1107,54.31374
431,5/20/2017 11:45,48,16.80756,75.28333,21.34333,1020.3,0,0,0,0,299.3307,40.91658
432,5/20/2017 12:00,49,16.43016,77.35333,20.51333,1020.52,0,0,0,0,310.2654,42.60088
433,5/20/2017 12:15,50,15.97601,79.02,19.7,1020.747,0,0,0,0,192.3673,26.70776
434,5/20/2017 12:30,51,15.64374,79.27333,19.30667,1020.583,0,0,0,0,164.7227,23.024913
435,5/20/2017 12:45,52,15.22031,79.18,18.89,1021.023,0,0,0,0,206.2967,28.96873
436,5/20/2017 13:00,53,15.0204,78.61,18.8,1021.347,0,0,0,0,280.976,39.57235
437,5/20/2017 13:15,54,14.89286,77.35333,18.92666,1021.37,0,0,0,0,313.574,44.12082
438,5/20/2017 13:30,55,14.64756,76.77666,18.79333,1021.573,0,0,0,0,341.0967,47.64705
439,5/20/2017 13:45,56,14.36801,76.25667,18.61333,1021.863,0,0,0,0,457.8553,62.68594
440,5/20/2017 14:00,57,14.32875,74.09333,19.03333,1022.097,0,0,0,0,594.0973,79.87799
441,5/20/2017 14:15,58,14.19516,73.76,18.96667,1022.17,0,0,0,0,549.5893,74.26638
442,5/20/2017 14:30,59,13.98635,74.55,18.58,1022.13,0,0,0,0,452.6706,62.16833
443,5/20/2017 14:45,60,13.89235,74.45333,18.50333,1022.223,0,0,0,0,465.3127,63.87932
444,5/20/2017 15:00,61,13.81628,74.18,18.48333,1022.387,0,0,0,0,554.9753,73.38478
445,5/20/2017 15:15,62,13.80203,73.28,18.66333,1022.377,0,0,0,0,571.186,77.17031
446,5/20/2017 15:30,63,13.62074,73.76321,18.37075,1022.46,0,0,0,0,315.4063,44.02897
447,5/20/2017 15:45,64,13.44104,76.04794,17.69917,1022.449,0,0,0,0,289.2993,40.47371
448,5/20/2017 16:00,65,13.34645,76.34533,17.54,1022.311,0,0,0,0,257.8,36.09628
449,5/20/2017 16:15,66,13.20372,78.36,16.98133,1022.379,0,0,0,0,197.8507,27.67265
450,5/20/2017 16:30,67,13.13988,78.976,16.792,1022.373,0,0,0,0,170.358,23.922014
451,5/20/2017 16:45,68,13.00016,79.44666,16.55467,1022.571,0,0,0,0,146.33,20.453277
452,5/20/2017 17:00,69,13.02598,79.79066,16.51333,1023.077,0,0,0,0,112.4047,15.566625
453,5/20/2017 17:15,70,12.94039,79.60933,16.46133,1023.329,0,0,0,0,105.7273,14.668698
454,5/20/2017 17:30,71,12.87996,80.264,16.27067,1023.288,0,0,0,0,94.51933,13.211796
455,5/20/2017 17:45,72,12.78202,79.97466,16.22667,1023.247,0,0,0,0,123.4,17.070811
456,5/20/2017 18:00,73,12.82237,80.35733,16.19333,1023.332,0,0,0,0,83.84,11.692153
457,5/20/2017 18:15,74,12.75173,80.72533,16.04933,1023.235,0,0,0,0,59.24333,8.036165
458,5/20/2017 18:30,75,12.60315,81.38,15.77067,1023.141,0,0,0,0,47.816,6.478266
459,5/20/2017 18:45,76,12.55696,81.64133,15.67333,1023.228,0,0,0,0,33.52733,4.559279
460,5/20/2017 19:00,77,12.62298,82.44534,15.588,1023.345,0,0,0,0,24.48533,3.273175
461,5/20/2017 19:15,78,12.65196,82.87067,15.53733,1023.671,0,0,0,0,18.852,1.5384349
462,5/20/2017 19:30,79,12.53685,83.296,15.34,1023.987,0,0,0,0,10.788,0.41372025
463,5/20/2017 19:45,80,12.50958,83.268,15.31733,1023.893,0,0,0,0,2.426,0.0077827
464,5/20/2017 20:00,81,12.40585,83.23599,15.21733,1023.804,0,0,0,0,0,0
465,5/20/2017 20:15,82,12.30034,82.94534,15.164,1023.989,0,0,0,0,0,0
466,5/20/2017 20:30,83,12.15925,82.45963,15.11101,1023.952,0,0,0,0,0,0
467,5/20/2017 20:45,84,12.00387,81.78254,15.08016,1024.465,0,0,0,0,0,0
468,5/20/2017 21:00,85,11.81445,81.45066,14.94933,1024.425,0,0,0,0,0,0
469,5/20/2017 21:15,86,11.77605,81.50333,14.9,1024.441,0,0,0,0,0,0
470,5/20/2017 21:30,87,11.67753,80.97466,14.9,1024.447,0,0,0,0,0,0
471,5/20/2017 21:45,88,11.58942,80.50467,14.9,1024.366,0,0,0,0,0,0
472,5/20/2017 22:00,89,11.56584,79.99066,14.97533,1024.562,0,0,0,0,0,0
473,5/20/2017 22:15,90,11.44158,79.62866,14.918,1024.793,0,0,0,0,0,0
474,5/20/2017 22:30,91,11.47631,79.90467,14.9,1024.78,0,0,0,0,0,0
475,5/20/2017 22:45,92,11.42554,79.73933,14.88,1024.993,0,0,0,0,0,0
476,5/20/2017 23:00,93,11.53234,80.20132,14.9,1024.973,0,0,0,0,0,0
477,5/20/2017 23:15,94,11.53769,80.23,14.9,1024.838,0,0,0,0,0,0
478,5/20/2017 23:30,95,11.40367,80.022,14.80267,1024.867,0,0,0,0,0,0
479,5/20/2017 23:45,96,11.27484,80.19,14.638,1024.866,0,0,0,0,0,0
480,5/21/2017 0:00,1,11.30267,80.53533,14.6,1024.892,0,0,0,0,0,0
481,5/21/2017 0:15,2,11.40261,80.71133,14.66866,1024.915,0,0,0,0,0,0
482,5/21/2017 0:30,3,11.40093,80.50466,14.70667,1025.067,0,0,0,0,0,0
483,5/21/2017 0:45,4,11.41719,80.20066,14.782,1025.155,0,0,0,0,0,0
484,5/21/2017 1:00,5,11.49446,80.02466,14.89533,1025.079,0,0,0,0,0,0
485,5/21/2017 1:15,6,11.46227,80.264,14.816,1024.776,0,0,0,0,0,0
486,5/21/2017 1:30,7,11.38277,80.62683,14.66463,1024.523,0,0,0,0,0,0
487,5/21/2017 1:45,8,11.38497,81.41157,14.51701,1024.409,0,0,0,0,0,0
488,5/21/2017 2:00,9,11.42692,81.98133,14.452,1024.232,0,0,0,0,0,0
489,5/21/2017 2:15,10,11.32434,82.01867,14.34,1024.133,0,0,0,0,0,0
490,5/21/2017 2:30,11,11.34538,82.24667,14.31867,1024.187,0,0,0,0,0,0
491,5/21/2017 2:45,12,11.32366,82.228,14.3,1024.211,0,0,0,0,0,0
492,5/21/2017 3:00,13,11.19158,81.39867,14.32133,1023.993,0,0,0,0,0,0
493,5/21/2017 3:15,14,11.28323,81.47867,14.4,1023.836,0,0,0,0,0,0
494,5/21/2017 3:30,15,11.12557,81.092,14.312,1023.713,0,0,0,0,0,0
495,5/21/2017 3:45,16,11.19612,81.14266,14.37467,1023.721,0,0,0,0,0,0
496,5/21/2017 4:00,17,11.24217,81.25733,14.4,1023.82,0,0,0,0,0,0
497,5/21/2017 4:15,18,11.15007,81.11867,14.332,1023.86,0,0,0,0,0,0
498,5/21/2017 4:30,19,11.1366,81.22134,14.29867,1023.911,0,0,0,0,0,0
499,5/21/2017 4:45,20,11.08991,81.48933,14.2,1024.011,0,0,0,0,0,0
500,5/21/2017 5:00,21,11.10738,81.22533,14.268,1023.836,0,0,0,0,0,0
501,5/21/2017 5:15,22,11.18518,81.336,14.32667,1023.412,0,0,0,0,0,0
502,5/21/2017 5:30,23,11.22976,81.612,14.32,1022.861,0,0,0,0,0,0
503,5/21/2017 5:45,24,11.1904,81.50533,14.3,1022.597,0,0,0,0,0,0
504,5/21/2017 6:00,25,11.10761,80.98133,14.31467,1023.168,0,0,0,0,0,0
505,5/21/2017 6:15,26,11.15727,80.87412,14.38601,1023.727,0,0,0,0,3.199329,0.03771331
506,5/21/2017 6:30,27,11.44308,80.82222,14.68889,1024.094,0,0,0,0,15.57518,0.8030836
507,5/21/2017 6:45,28,11.50784,80.54933,14.808,1024.139,0,0,0,0,35.26333,4.780458
508,5/21/2017 7:00,29,11.44878,78.07066,15.23333,1024.733,0,0,0,0,67.938,8.945331
509,5/21/2017 7:15,30,11.47998,76.11733,15.66,1025.144,0,0,0,0,92.33467,13.88174
510,5/21/2017 7:30,31,11.43532,75.18133,15.80667,1025.403,0,0,0,0,105.5953,16.883572
511,5/21/2017 7:45,32,11.56121,74.83334,16.00933,1025.335,0,0,0,0,178.6633,23.444163
512,5/21/2017 8:00,33,11.69345,74.03467,16.31467,1025.109,0,0,0,0,253.2106,32.47485
513,5/21/2017 8:15,34,11.84607,73.02266,16.68933,1024.953,0,0,0,0,315.406,40.75603
514,5/21/2017 8:30,35,11.69334,71.70266,16.81733,1024.956,0,0,0,0,333.9253,43.85015
515,5/21/2017 8:45,36,11.70207,71.74533,16.81733,1025.052,0,0,0,0,401.4533,52.81387
516,5/21/2017 9:00,37,11.89524,71.36266,17.10267,1025.187,0,0,0,0,323.1613,43.63511
517,5/21/2017 9:15,38,11.78416,71.296,17.00133,1025.149,0,0,0,0,405.1447,53.31349
518,5/21/2017 9:30,39,11.91497,71.78667,17.02933,1025.396,0,0,0,0,367.9653,50.0963
519,5/21/2017 9:45,40,11.98031,71.71466,17.11333,1025.621,0,0,0,0,352.2233,47.13904
520,5/21/2017 10:00,41,12.14537,70.992,17.44533,1025.504,0,0,0,0,392.2267,52.71243
521,5/21/2017 10:15,42,12.02955,69.65867,17.62533,1025.317,0,0,0,0,705.3193,89.45353
522,5/21/2017 10:30,43,11.95728,68.18133,17.88933,1025.369,0,0,0,0,757.776,94.42238
523,5/21/2017 10:45,44,12.10382,66.89467,18.34667,1025.155,0,0,0,0,785.6926,97.10972
524,5/21/2017 11:00,45,12.24572,67.40266,18.37467,1024.993,0,0,0,0,839.384,103.60986
525,5/21/2017 11:15,46,12.31799,68.38649,18.21892,1025.027,0,0,0,0,739.1141,91.43791
526,5/21/2017 11:30,47,12.68746,68.55888,18.56574,1024.97,0,0,0,0,748.7849,91.43437
527,5/21/2017 11:45,48,12.83994,69.57667,18.49,1025.027,0,0,0,0,786.2346,98.08035
528,5/21/2017 12:00,49,12.9711,71.06667,18.29,1025.073,0,0,0,0,624.756,81.55788
529,5/21/2017 12:15,50,13.07807,70.37334,18.55667,1024.833,0,0,0,0,648.602,84.02619
530,5/21/2017 12:30,51,13.06402,70.54333,18.50333,1024.693,0,0,0,0,806.1467,102.29238
531,5/21/2017 12:45,52,13.08413,70.13667,18.61667,1024.777,0,0,0,0,763.74,96.55622
532,5/21/2017 13:00,53,13.20295,69.83334,18.81,1024.69,0,0,0,0,632.064,82.32087
533,5/21/2017 13:15,54,13.19123,69.99667,18.76,1024.777,0,0,0,0,550.862,72.93124
534,5/21/2017 13:30,55,13.16932,70.23333,18.68333,1024.733,0,0,0,0,511.1487,68.25345
535,5/21/2017 13:45,56,13.0969,69.84333,18.69667,1024.643,0,0,0,0,552.9413,73.33636
536,5/21/2017 14:00,57,13.0555,68.80666,18.89333,1024.533,0,0,0,0,601.9207,79.91514
537,5/21/2017 14:15,58,12.85212,67.44666,19,1024.473,0,0,0,0,527.6334,70.69334
538,5/21/2017 14:30,59,12.67695,66.56667,19.02667,1024.247,0,0,0,0,537.3807,72.00272
539,5/21/2017 14:45,60,12.43788,66.77,18.72667,1024.077,0,0,0,0,542.8933,72.89786
540,5/21/2017 15:00,61,12.1884,66.9,18.43333,1024.057,0,0,0,0,488.4706,66.18377
541,5/21/2017 15:15,62,12.13147,65.60333,18.68667,1023.857,0,0,0,0,512.002,69.47325
542,5/21/2017 15:30,63,11.89767,65.79667,18.39333,1023.89,0,0,0,0,398.4026,54.46088
543,5/21/2017 15:45,64,11.67139,65.42,18.24667,1023.673,0,0,0,0,316.3787,43.7473
544,5/21/2017 16:00,65,11.42235,66.07333,17.82667,1023.66,0,0,0,0,298.884,41.41649
545,5/21/2017 16:15,66,11.4839,66.21587,17.85714,1023.384,0,0,0,0,332.6243,46.55878
546,5/21/2017 16:30,67,11.57719,66.78266,17.82,1023.343,0,0,0,0,308.604,42.59234
547,5/21/2017 16:45,68,11.55676,67.22134,17.69467,1023.311,0,0,0,0,288.2873,40.09619
548,5/21/2017 17:00,69,11.69475,68.07066,17.64,1023.3,0,0,0,0,248.3673,34.6899
549,5/21/2017 17:15,70,11.71314,68.72933,17.50667,1023.179,0,0,0,0,188.606,25.8785
550,5/21/2017 17:30,71,11.70325,69.58933,17.3,1022.871,0,0,0,0,165.4187,22.709858
551,5/21/2017 17:45,72,11.88178,70.77599,17.21867,1022.907,0,0,0,0,111.16,15.254436
552,5/21/2017 18:00,73,11.83952,71.42,17.032,1022.833,0,0,0,0,121.608,16.688229
553,5/21/2017 18:15,74,11.90863,72.29867,16.91067,1022.632,0,0,0,0,118.25,16.547273
554,5/21/2017 18:30,75,12.06873,73.084,16.90667,1022.52,0,0,0,0,114.1487,15.809662
555,5/21/2017 18:45,76,12.21091,74.03466,16.85067,1022.619,0,0,0,0,77.03667,10.530338
